product_id,slug,issue_type,group_size,current_title,proposed_title,proposed_sku,price_toman,cost_usd,supplier_product_id,access_type,quota,duration,warranty,is_active,category,decision,title_confidence,base_slug,redirect_to,owner,status
cmty16rr800enpbg4r5d6yb4f,3594-شماره-مجازی-فعالسازی-google-youtubegmail-morocco-,similar-title-family,22,"شماره مجازی فعالسازی Google (,youtube,Gmail  Morocco 🇲🇦)",YouTube Premium شماره مجازی,YOUTUBE-VNO-M,10000,0.02,3594,شماره مجازی,,,,فعال,شماره مجازی و OTP,نگهداشتن (بدون تغییر),n/a,,,,—
cmty16rvi00g1pbg41xx0b50m,2857-شماره-مجازی-فعالسازی-چتجیپیتی-openai-instagram-usa-,true-duplicate,2,شماره مجازی فعالسازی چت‌جی‌پی‌تی OpenAI (Instagram  USA 🇺🇸 ⭐),ChatGPT شماره مجازی,OPENAI-VNO-M,116000,0.25,2857,شماره مجازی,,,,فعال,شماره مجازی و OTP,نگهداشتن (مبنا),n/a,2857-شماره-مجازی-فعالسازی-چتجیپیتی-openai-instagram-usa-,,,در انتظار تأیید
cmty16rvo00g3pbg44rprndaf,2943-شماره-مجازی-فعالسازی-چتجیپیتی-openai-instagram-usa-,true-duplicate,2,شماره مجازی فعالسازی چت‌جی‌پی‌تی OpenAI (Instagram  USA 🇺🇸 ⭐),ChatGPT شماره مجازی,OPENAI-VNO-M,175000,0.38,2943,شماره مجازی,,,,فعال,شماره مجازی و OTP,ادغام/آرشیو,n/a,2857-شماره-مجازی-فعالسازی-چتجیپیتی-openai-instagram-usa-,2857-شماره-مجازی-فعالسازی-چتجیپیتی-openai-instagram-usa-,,در انتظار تأیید
cmty16rvx00g7pbg4zesq0s75,2278-itunes-gift-card-us-itunes-gift-card-10-usd,similar-title-family,21,iTunes Gift Card (US) - iTunes Gift Card 10 USD,iTunes Gift Card گیفت‌کارت ۱۰$,ITUNES-GC-10USD-M,3854000,11.16,2278,گیفت‌کارت,10$,,,فعال,نرم‌افزار و بهره‌وری,تغییر عنوان (نگهداشتن),بالا,,,,در انتظار تأیید
cmty16rw100g9pbg44pob3unf,2288-itunes-gift-card-us-itunes-gift-card-100-usd,similar-title-family,21,iTunes Gift Card (US) - iTunes Gift Card 100 USD,iTunes Gift Card گیفت‌کارت ۱۰۰$,ITUNES-GC-100USD-M,30787000,111.45,2288,گیفت‌کارت,100$,,,فعال,نرم‌افزار و بهره‌وری,تغییر عنوان (نگهداشتن),بالا,,,,در انتظار تأیید
cmty16rw500gbpbg4a9o1snp9,2279-itunes-gift-card-us-itunes-gift-card-15-usd,similar-title-family,21,iTunes Gift Card (US) - iTunes Gift Card 15 USD,iTunes Gift Card گیفت‌کارت ۱۵$,ITUNES-GC-15USD-M,5774000,16.72,2279,گیفت‌کارت,15$,,,فعال,نرم‌افزار و بهره‌وری,تغییر عنوان (نگهداشتن),بالا,,,,در انتظار تأیید
cmty16rw900gdpbg4t6tg54q0,2289-itunes-gift-card-us-itunes-gift-card-150-usd,similar-title-family,21,iTunes Gift Card (US) - iTunes Gift Card 150 USD,iTunes Gift Card گیفت‌کارت ۱۵۰$,ITUNES-GC-150USD-M,46182000,167.18,2289,گیفت‌کارت,150$,,,فعال,نرم‌افزار و بهره‌وری,تغییر عنوان (نگهداشتن),بالا,,,,در انتظار تأیید
cmty16rwe00gfpbg4h3pucubc,2274-itunes-gift-card-us-itunes-gift-card-2-usd,similar-title-family,21,iTunes Gift Card (US) - iTunes Gift Card 2 USD,iTunes Gift Card گیفت‌کارت ۲$,ITUNES-GC-2USD-M,929000,2.24,2274,گیفت‌کارت,2$,,,فعال,نرم‌افزار و بهره‌وری,تغییر عنوان (نگهداشتن),بالا,,,,در انتظار تأیید
cmty16rwi00ghpbg45tk8cko4,2280-itunes-gift-card-us-itunes-gift-card-20-usd,similar-title-family,21,iTunes Gift Card (US) - iTunes Gift Card 20 USD,iTunes Gift Card گیفت‌کارت ۲۰$,ITUNES-GC-20USD-M,7187000,22.3,2280,گیفت‌کارت,20$,,,فعال,نرم‌افزار و بهره‌وری,تغییر عنوان (نگهداشتن),بالا,,,,در انتظار تأیید
cmty16rwn00gjpbg46vrmt7go,2290-itunes-gift-card-us-itunes-gift-card-200-usd,similar-title-family,21,iTunes Gift Card (US) - iTunes Gift Card 200 USD,iTunes Gift Card گیفت‌کارت ۲۰۰$,ITUNES-GC-200USD-M,59006000,222.89,2290,گیفت‌کارت,200$,,,فعال,نرم‌افزار و بهره‌وری,تغییر عنوان (نگهداشتن),بالا,,,,در انتظار تأیید
cmty16rws00glpbg4m83wpb9s,2281-itunes-gift-card-us-itunes-gift-card-25-usd,similar-title-family,21,iTunes Gift Card (US) - iTunes Gift Card 25 USD,iTunes Gift Card گیفت‌کارت ۲۵$,ITUNES-GC-25USD-M,8982000,27.87,2281,گیفت‌کارت,25$,,,فعال,نرم‌افزار و بهره‌وری,تغییر عنوان (نگهداشتن),بالا,,,,در انتظار تأیید
cmty16rwx00gnpbg4ot5kvqcw,2291-itunes-gift-card-us-itunes-gift-card-250-usd,similar-title-family,21,iTunes Gift Card (US) - iTunes Gift Card 250 USD,iTunes Gift Card گیفت‌کارت ۲۵۰$,ITUNES-GC-250USD-M,73760000,278.62,2291,گیفت‌کارت,250$,,,فعال,نرم‌افزار و بهره‌وری,تغییر عنوان (نگهداشتن),بالا,,,,در انتظار تأیید
cmty16rx300gppbg4j1bjvcf4,2275-itunes-gift-card-us-itunes-gift-card-3-usd,similar-title-family,21,iTunes Gift Card (US) - iTunes Gift Card 3 USD,iTunes Gift Card گیفت‌کارت ۳$,ITUNES-GC-3USD-M,1393000,3.36,2275,گیفت‌کارت,3$,,,فعال,نرم‌افزار و بهره‌وری,تغییر عنوان (نگهداشتن),بالا,,,,در انتظار تأیید
cmty16rx700grpbg4k0skggb7,2282-itunes-gift-card-us-itunes-gift-card-30-usd,similar-title-family,21,iTunes Gift Card (US) - iTunes Gift Card 30 USD,iTunes Gift Card گیفت‌کارت ۳۰$,ITUNES-GC-30USD-M,10778000,33.44,2282,گیفت‌کارت,30$,,,فعال,نرم‌افزار و بهره‌وری,تغییر عنوان (نگهداشتن),بالا,,,,در انتظار تأیید
cmty16rxc00gtpbg4ry15nren,2292-itunes-gift-card-us-itunes-gift-card-300-usd,similar-title-family,21,iTunes Gift Card (US) - iTunes Gift Card 300 USD,iTunes Gift Card گیفت‌کارت ۳۰۰$,ITUNES-GC-300USD-M,88513000,334.35,2292,گیفت‌کارت,300$,,,فعال,نرم‌افزار و بهره‌وری,تغییر عنوان (نگهداشتن),بالا,,,,در انتظار تأیید
cmty16rxh00gvpbg4o5lsgikg,2276-itunes-gift-card-us-itunes-gift-card-4-usd,similar-title-family,21,iTunes Gift Card (US) - iTunes Gift Card 4 USD,iTunes Gift Card گیفت‌کارت ۴$,ITUNES-GC-4USD-M,1853000,4.47,2276,گیفت‌کارت,4$,,,فعال,نرم‌افزار و بهره‌وری,تغییر عنوان (نگهداشتن),بالا,,,,در انتظار تأیید
cmty16rxl00gxpbg49adqxqca,2283-itunes-gift-card-us-itunes-gift-card-40-usd,similar-title-family,21,iTunes Gift Card (US) - iTunes Gift Card 40 USD,iTunes Gift Card گیفت‌کارت ۴۰$,ITUNES-GC-40USD-M,14371000,44.59,2283,گیفت‌کارت,40$,,,فعال,نرم‌افزار و بهره‌وری,تغییر عنوان (نگهداشتن),بالا,,,,در انتظار تأیید
cmty16rxq00gzpbg4mvr3kmm6,2293-itunes-gift-card-us-itunes-gift-card-400-usd,similar-title-family,21,iTunes Gift Card (US) - iTunes Gift Card 400 USD,iTunes Gift Card گیفت‌کارت ۴۰۰$,ITUNES-GC-400USD-M,118014000,445.79,2293,گیفت‌کارت,400$,,,فعال,نرم‌افزار و بهره‌وری,تغییر عنوان (نگهداشتن),بالا,,,,در انتظار تأیید
cmty16rxx00h1pbg4f622g36u,2277-itunes-gift-card-us-itunes-gift-card-5-usd,similar-title-family,21,iTunes Gift Card (US) - iTunes Gift Card 5 USD,iTunes Gift Card گیفت‌کارت ۵$,ITUNES-GC-5USD-M,2056000,5.58,2277,گیفت‌کارت,5$,,,فعال,نرم‌افزار و بهره‌وری,تغییر عنوان (نگهداشتن),بالا,,,,در انتظار تأیید
cmty16ry200h3pbg40s724qz8,2284-itunes-gift-card-us-itunes-gift-card-50-usd,similar-title-family,21,iTunes Gift Card (US) - iTunes Gift Card 50 USD,iTunes Gift Card گیفت‌کارت ۵۰$,ITUNES-GC-50USD-M,17961000,55.73,2284,گیفت‌کارت,50$,,,فعال,نرم‌افزار و بهره‌وری,تغییر عنوان (نگهداشتن),بالا,,,,در انتظار تأیید
cmty16ry700h5pbg4nywpf60e,2294-itunes-gift-card-us-itunes-gift-card-500-usd,similar-title-family,21,iTunes Gift Card (US) - iTunes Gift Card 500 USD,iTunes Gift Card گیفت‌کارت ۵۰۰$,ITUNES-GC-500USD-M,141105000,557.24,2294,گیفت‌کارت,500$,,,فعال,نرم‌افزار و بهره‌وری,تغییر عنوان (نگهداشتن),بالا,,,,در انتظار تأیید
cmty16ryb00h7pbg4y0do7ulj,2285-itunes-gift-card-us-itunes-gift-card-60-usd,similar-title-family,21,iTunes Gift Card (US) - iTunes Gift Card 60 USD,iTunes Gift Card گیفت‌کارت ۶۰$,ITUNES-GC-60USD-M,20015000,66.88,2285,گیفت‌کارت,60$,,,فعال,نرم‌افزار و بهره‌وری,تغییر عنوان (نگهداشتن),بالا,,,,در انتظار تأیید
cmty16ryg00h9pbg4ij8plu6b,2286-itunes-gift-card-us-itunes-gift-card-70-usd,similar-title-family,21,iTunes Gift Card (US) - iTunes Gift Card 70 USD,iTunes Gift Card گیفت‌کارت ۷۰$,ITUNES-GC-70USD-M,22454000,78.03,2286,گیفت‌کارت,70$,,,فعال,نرم‌افزار و بهره‌وری,تغییر عنوان (نگهداشتن),بالا,,,,در انتظار تأیید
cmty16ryk00hbpbg4zebcrqup,2287-itunes-gift-card-us-itunes-gift-card-75-usd,similar-title-family,21,iTunes Gift Card (US) - iTunes Gift Card 75 USD,iTunes Gift Card گیفت‌کارت ۷۵$,ITUNES-GC-75USD-M,24054000,83.59,2287,گیفت‌کارت,75$,,,فعال,نرم‌افزار و بهره‌وری,تغییر عنوان (نگهداشتن),بالا,,,,در انتظار تأیید
cmty16s1m00ihpbg4vcyjlxh2,2933-meitu-vip-۱-ساله,true-duplicate,2,Meitu VIP (۱ ساله),— (۱ ساله) — با گارانتی,ITEM-ACC-1M-VIP,6634000,19.21,2933,نامشخص,,۱ ساله,با گارانتی,غیرفعال,طراحی و گرافیک,نگهداشتن (مبنا),پایین,2933-meitu-vip-۱-ساله,,,در انتظار تأیید
cmty16s9m00l3pbg49908eewn,2727-notion-plus-۱-ساله,true-duplicate,2,Notion Plus (۱ ساله),— (۱ ساله) — با گارانتی,ITEM-ACC-1M,5249000,15.2,2727,نامشخص,,۱ ساله,با گارانتی,فعال,نرم‌افزار و بهره‌وری,نگهداشتن (مبنا),پایین,2727-notion-plus-۱-ساله,,,در انتظار تأیید
cmty16s9r00l5pbg4ee6t3v0z,2600-شماره-مجازی-فعالسازی-چتجیپیتی-openai-nvidia-england-,true-duplicate,2,شماره مجازی فعالسازی چت‌جی‌پی‌تی OpenAI (Nvidia  England 🇬🇧 ⭐),ChatGPT شماره مجازی,OPENAI-VNO-M,46000,0.1,2600,شماره مجازی,,,,غیرفعال,شماره مجازی و OTP,ادغام/آرشیو,n/a,3357-nvidia-england-,3357-nvidia-england-,,در انتظار تأیید
cmty16sb300lnpbg4ogq0sjhh,2853-old-random-gmail-20102022,true-duplicate,2,Old Random Gmail 2010~2022,Gmail,GMAIL-ACC-M,1033000,2.49,2853,نامشخص,,,,غیرفعال,نرم‌افزار و بهره‌وری,ادغام/آرشیو,پایین,3839-old-random-gmail-20102022,3839-old-random-gmail-20102022,,در انتظار تأیید
cmty16sb900lppbg4fhvxvjp4,3839-old-random-gmail-20102022,true-duplicate,2,Old Random Gmail 2010~2022,Gmail,GMAIL-ACC-M,848000,1.84,3839,نامشخص,,,,فعال,نرم‌افزار و بهره‌وری,نگهداشتن (مبنا),پایین,3839-old-random-gmail-20102022,,,در انتظار تأیید
cmty16sfb00n7pbg42nbbw817,2262-playstation-network-card-us-psn-card-100-usd,similar-title-family,7,PlayStation Network Card (US) - PSN Card 100 USD,PlayStation Network,PSN-ACC-100USD-M,29315000,106.12,2262,نامشخص,100$,,,فعال,گیمینگ و گیفت‌کارت,بررسی دستی (عنوان),پایین,,,,نیازمند بررسی
cmty16sfg00n9pbg4v1ur03v2,2256-playstation-network-card-us-psn-card-150-usd,similar-title-family,7,PlayStation Network Card (US) - PSN Card 150 USD,PlayStation Network,PSN-ACC-150USD-M,44215000,160.06,2256,نامشخص,150$,,,فعال,گیمینگ و گیفت‌کارت,بررسی دستی (عنوان),پایین,,,,نیازمند بررسی
cmty16sfl00nbpbg4l5wlq2ib,2257-playstation-network-card-us-psn-card-200-usd,similar-title-family,7,PlayStation Network Card (US) - PSN Card 200 USD,PlayStation Network,PSN-ACC-200USD-M,56497000,213.41,2257,نامشخص,200$,,,فعال,گیمینگ و گیفت‌کارت,بررسی دستی (عنوان),پایین,,,,نیازمند بررسی
cmty16sfq00ndpbg4rsetriwd,2259-playstation-network-card-us-psn-card-25-usd,similar-title-family,7,PlayStation Network Card (US) - PSN Card 25 USD,PlayStation Network,PSN-ACC-25USD-M,8696000,26.98,2259,نامشخص,25$,,,فعال,گیمینگ و گیفت‌کارت,بررسی دستی (عنوان),پایین,,,,نیازمند بررسی
cmty16sfw00nfpbg4zkcucxrb,2258-playstation-network-card-us-psn-card-250-usd,similar-title-family,7,PlayStation Network Card (US) - PSN Card 250 USD,PlayStation Network,PSN-ACC-250USD-M,70620000,266.76,2258,نامشخص,250$,,,فعال,گیمینگ و گیفت‌کارت,بررسی دستی (عنوان),پایین,,,,نیازمند بررسی
cmty16sg200nhpbg4ht6j4i9u,2260-playstation-network-card-us-psn-card-50-usd,similar-title-family,7,PlayStation Network Card (US) - PSN Card 50 USD,PlayStation Network,PSN-ACC-50USD-M,17101000,53.06,2260,نامشخص,50$,,,فعال,گیمینگ و گیفت‌کارت,بررسی دستی (عنوان),پایین,,,,نیازمند بررسی
cmty16sg800njpbg4a6o8im51,2261-playstation-network-card-us-psn-card-75-usd,similar-title-family,7,PlayStation Network Card (US) - PSN Card 75 USD,PlayStation Network,PSN-ACC-75USD-M,22903000,79.59,2261,نامشخص,75$,,,فعال,گیمینگ و گیفت‌کارت,بررسی دستی (عنوان),پایین,,,,نیازمند بررسی
cmty16sja00otpbg4kxty1kat,3968-scribd-premium-۱-ماهه,true-duplicate,4,Scribd Premium (۱ ماهه),— (۱ ماهه) — با گارانتی,ITEM-ACC-1M,1265000,3.05,3968,نامشخص,,۱ ماهه,با گارانتی,غیرفعال,نرم‌افزار و بهره‌وری,ادغام/آرشیو,پایین,5118-scribd-premium-1-month-full-warranty,5118-scribd-premium-1-month-full-warranty,,در انتظار تأیید
cmty16sjf00ovpbg43ugxyst5,2387-canva-pro-۱-ساله,similar-title-family,5,اکانت کانوا پرو ۱ ساله اختصاصی (Canva Pro),Canva Pro اکانت (۱ ساله) — با گارانتی,CANVA-ACC-1M,1795000,4.33,2387,اکانت,,۱ ساله,با گارانتی,فعال,طراحی و گرافیک,تغییر عنوان (نگهداشتن),بالا,,,,در انتظار تأیید
cmty16skm00pbpbg4eqz45qte,2440-spotify-premium-۳-ماهه,similar-title-family,2,Spotify Premium (۳ ماهه),Spotify Premium (۳ ماهه),SPOTIFY-ACC-3M,4306000,12.47,2440,نامشخص,,۳ ماهه,,فعال,استریم و سرگرمی,بررسی دستی (عنوان),پایین,,,,نیازمند بررسی
cmty16slf00pnpbg4dj3n9y2n,3117-spotify-premium-۳-ماهه,similar-title-family,2,اکانت اسپاتیفای پرمیوم ۳ ماهه (Spotify Premium),Spotify Premium اکانت (۳ ماهه),SPOTIFY-ACC-3M,217000,0.47,3117,اکانت,,۳ ماهه,,فعال,استریم و سرگرمی,تغییر عنوان (نگهداشتن),بالا,,,,در انتظار تأیید
cmty16t6m00whpbg4r4myiemj,2992-claude-pro-۱-ماهه,similar-title-family,4,اکانت کلود پرو ۱ ماهه (Claude Pro AI) | قانونی و پایدار,Claude Pro اکانت (۱ ماهه) — بدون گارانتی,CLAUDE-ACC-1M-NOWAR,590000,1.28,2992,اکانت,,۱ ماهه,بدون گارانتی,فعال,هوش مصنوعی,تغییر عنوان (نگهداشتن),بالا,,,,در انتظار تأیید
cmty16t8o00xdpbg4y0teyoyr,2452-veo3-antigravity-x20-ultra-25k-credit-slot-۱-ماهه,true-duplicate,2,VEO3 (Antigravity) x20 Ultra 25K credit SLOT (۱ ماهه),— API — ۲۵K کردیت (۱ ماهه) — با گارانتی,ITEM-API-25K-1M,23308000,81,2452,API/توکن,25K کردیت,۱ ماهه,با گارانتی,غیرفعال,ابزارهای توسعه و برنامه‌نویسی,ادغام/آرشیو,پایین,1931-slot-veo3-antigravity-x20-ultra-25k-credit-slot-۱-ماهه,1931-slot-veo3-antigravity-x20-ultra-25k-credit-slot-۱-ماهه,,در انتظار تأیید
cmty16tkz0125pbg4iqwrpo3a,3313-xbox-game-pass-ultimate-3-months-۱-ساله,true-duplicate,2,XBOX GAME PASS ULTIMATE - (3 Months) (۱ ساله),— (۱ ساله) — با گارانتی,ITEM-ACC-1M,12080000,37.48,3313,نامشخص,,۱ ساله,با گارانتی,غیرفعال,گیمینگ و گیفت‌کارت,ادغام/آرشیو,پایین,1405-xbox-game-pass-ultimate-1-year-warranty-3-months,1405-xbox-game-pass-ultimate-1-year-warranty-3-months,,در انتظار تأیید
cmty16tlr012fpbg4inocbdhx,1427-youtube-premium-۶-ماهه,misleading-title,3,YouTube Premium (۶ ماهه),YouTube Premium (۶ ماهه) — با گارانتی,YOUTUBE-ACC-6M,2829000,7.68,1427,نامشخص,,۶ ماهه,با گارانتی,غیرفعال,استریم و سرگرمی,بررسی دستی (عنوان),پایین,,,,نیازمند بررسی
cmty16tm3012jpbg4glebwsdn,3523-youtube-premium-۶-ماهه,true-duplicate+misleading-title,2,YouTube Premium (۶ ماهه),YouTube Premium (۶ ماهه) — با گارانتی,YOUTUBE-ACC-6M,4186000,12.12,3523,نامشخص,,۶ ماهه,با گارانتی,فعال,استریم و سرگرمی,ادغام/آرشیو,پایین,2097-youtube-premium-۶-ماهه,2097-youtube-premium-۶-ماهه,,در انتظار تأیید
cmty16tmk012ppbg4bteywkre,1810-youtube-premium-۳-ماهه,true-duplicate,2,YouTube Premium (۳ ماهه),YouTube Premium (۳ ماهه) — با گارانتی,YOUTUBE-ACC-3M,1902000,4.59,1810,نامشخص,,۳ ماهه,با گارانتی,فعال,استریم و سرگرمی,نگهداشتن (مبنا),پایین,1810-youtube-premium-۳-ماهه,,,در انتظار تأیید
cmty16tmp012rpbg43wh9xsup,2097-youtube-premium-۶-ماهه,true-duplicate+misleading-title,2,YouTube Premium (۶ ماهه),YouTube Premium (۶ ماهه) — با گارانتی,YOUTUBE-ACC-6M,3411000,9.26,2097,نامشخص,,۶ ماهه,با گارانتی,فعال,استریم و سرگرمی,نگهداشتن (مبنا),پایین,2097-youtube-premium-۶-ماهه,,,در انتظار تأیید
